,timestamp,date,source,symbol,open,total_volume
204,1603584000000,2020-10-25,coingecko,XBASE_ETH,6.249482459906255e-05,0.1399559646635646
205,1603756800000,2020-10-27,coingecko,XBASE_ETH,6.245086719841235e-05,8.487181017166225
206,1603843200000,2020-10-28,coingecko,XBASE_ETH,6.245086719841235e-05,8.487181017166225
207,1604361600000,2020-11-03,coingecko,XBASE_ETH,6.253701431080051e-05,8.49887236185987
208,1604448000000,2020-11-04,coingecko,XBASE_ETH,6.253701431080051e-05,8.49887236185987
209,1604387900000,2020-11-03,coingecko,XBASE_ETH,6.253701431080051e-05,8.49887236185987
210,1604016000000,2020-10-30,coingecko,COT_ETH,1.9465432208436463e-07,125.6882179081454
211,1604102400000,2020-10-31,coingecko,COT_ETH,1.524376937709534e-07,0.7756984237240263
212,1604188800000,2020-11-01,coingecko,COT_ETH,1.6676421279106114e-07,147.28077481748568
213,1604275200000,2020-11-02,coingecko,COT_ETH,1.41903716160696e-07,85.58893511869546
214,1604361600000,2020-11-03,coingecko,COT_ETH,1.5722812003014892e-07,244.32734126558975
215,1604448000000,2020-11-04,coingecko,COT_ETH,1.5677460673080039e-07,140.0686043208932
216,1604534400000,2020-11-05,coingecko,COT_ETH,1.6491132639728556e-07,126.00666661745329
217,1604016000000,2020-10-30,coingecko,AMN_ETH,5.62815469914974e-06,46.07705294846372
218,1604102400000,2020-10-31,coingecko,AMN_ETH,6.774885202198339e-06,46.26560941211567
219,1604188800000,2020-11-01,coingecko,AMN_ETH,7.367268162845557e-06,16.25439462783392
220,1604275200000,2020-11-02,coingecko,AMN_ETH,6.692237447633335e-06,11.039712946600034
221,1604361600000,2020-11-03,coingecko,AMN_ETH,6.3891127344880335e-06,4.611496089524799
222,1604448000000,2020-11-04,coingecko,AMN_ETH,5.62654189500278e-06,28.953523291289
223,1604534400000,2020-11-05,coingecko,AMN_ETH,5.258904769489119e-06,21.887767730608424
224,1604016000000,2020-10-30,coingecko,MET_ETH,0.0007687811948129789,6199.324715493249
225,1604102400000,2020-10-31,coingecko,MET_ETH,0.0007296049426498176,7015.276804976054
226,1604188800000,2020-11-01,coingecko,MET_ETH,0.0007410361387358234,6054.082498937991
227,1604275200000,2020-11-02,coingecko,MET_ETH,0.0007200469206896564,5292.510638170575
228,1604361600000,2020-11-03,coingecko,MET_ETH,0.0007812978887007997,22040.992133585394
229,1604448000000,2020-11-04,coingecko,MET_ETH,0.0007190051182200307,8434.006876488975
230,1604534400000,2020-11-05,coingecko,MET_ETH,0.000689715444621682,6478.634407358112
231,1604016000000,2020-10-30,coingecko,BLT_ETH,0.00012785333486669794,7.21240565268693
232,1604102400000,2020-10-31,coingecko,BLT_ETH,0.00013473634994835563,142.25444931734165
233,1604188800000,2020-11-01,coingecko,BLT_ETH,0.00012759403279055318,29.415841853781487
234,1604275200000,2020-11-02,coingecko,BLT_ETH,0.00011085360259456447,36.56141095674668
235,1604361600000,2020-11-03,coingecko,BLT_ETH,0.00012104094088943903,13.263053862121149
236,1604448000000,2020-11-04,coingecko,BLT_ETH,0.0001157512278030559,6.923431820888281
237,1604534400000,2020-11-05,coingecko,BLT_ETH,0.00012015831090056229,6.9357968820905835
238,1604016000000,2020-10-30,coingecko,SNX_ETH,0.0084767764965273,97686.58143330149
239,1604102400000,2020-10-31,coingecko,SNX_ETH,0.008122729122153016,93136.63695046773
240,1604188800000,2020-11-01,coingecko,SNX_ETH,0.007809538533074909,41901.18887896577
241,1604275200000,2020-11-02,coingecko,SNX_ETH,0.007346110621572959,63718.95882264441
242,1604361600000,2020-11-03,coingecko,SNX_ETH,0.006828339310461716,84118.07696349073
243,1604448000000,2020-11-04,coingecko,SNX_ETH,0.0066307394490826505,55005.38787424095
244,1604534400000,2020-11-05,coingecko,SNX_ETH,0.006793460279877059,55413.09987850185
245,1604016000000,2020-10-30,coingecko,TKN_ETH,0.0006846301583895934,576.0508732818187
246,1604102400000,2020-10-31,coingecko,TKN_ETH,0.0006659068315870357,525.2618122918452
247,1604188800000,2020-11-01,coingecko,TKN_ETH,0.000656375686178429,566.7773119417195
248,1604275200000,2020-11-02,coingecko,TKN_ETH,0.0006597895625044807,508.78397237845627
249,1604361600000,2020-11-03,coingecko,TKN_ETH,0.0006631274454284595,542.7198425400493
250,1604448000000,2020-11-04,coingecko,TKN_ETH,0.0007056594545804235,566.458725618061
251,1604534400000,2020-11-05,coingecko,TKN_ETH,0.0007040331012306863,568.770400376336
252,1604016000000,2020-10-30,coingecko,LOC_ETH,0.0009360888025027722,0.7432256848429364
